customer_id,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1757,0.5414498801265355,3.0329862911480623,4.090992026237149,-2.3807933965615296,-1.7528822558620965,-2.2414013931528314,-1.6273047182900338,1.0418159360524133
1759,-0.8653554779623182,0.08765955470393375,-0.1972380790229985,-0.08235052640280102,-0.5563318422052632,-0.8508128986263397,-0.793312309321123,0.864478959235256
1779,-0.8638891483242965,0.09124022147102502,-0.19827987382276324,-0.08372944444130284,-0.5593631982212467,-0.8572388607885801,-0.7986618035789871,0.8695549826379754
1788,-0.5650577559877613,0.8283207988692528,0.1878589150273221,0.15799543190388352,1.2588249187963252,-1.4524300075008045,-0.7537258275904479,1.4528932682856626
1796,-0.9097086806349947,0.3746704614525322,0.12468481953119852,-0.24883012820644465,0.25704639535626483,-1.030386418731324,-0.7228926436450778,0.8580050852325153
1797,5.399508128994034,7.099388777851486,-8.263056273406628,-6.368958598781776,-2.0184240079915736,-6.896587667085732,0.0929930995153293,0.5691879929181353
1808,-0.8391290226462139,0.1517025874122373,-0.2158713958817114,-0.10701355672259327,-0.6105500214188107,-0.9657462704555758,-0.8889922086286992,0.9552676178717461
1810,-0.8615023864902774,0.09706851448129523,-0.19997561535487385,-0.08597392539646989,-0.5642973717226669,-0.8676984742601994,-0.8073692377021904,0.8778172850644227
1811,0.5471381384346573,3.2520205872149064,5.030359242335,-2.0749125195018157,-1.4765163357978606,-1.2396118226253088,-1.2187551077585639,-1.767419766309853
1814,0.34708209625892844,2.793660575578957,5.18147820758066,-1.9696019735349422,-1.07990904970689,-0.23133315192344645,-0.40998717860399353,-2.633896017523337
1816,-0.7067603900705507,0.339430593535675,-0.17801424043149278,-0.9759859233495564,0.4217275560991044,-0.17562249284713638,-0.4103810055952184,0.5907073691279986
1817,-1.0890045648108662,0.13403212388579624,1.3992501025331505,-0.19500413649549903,0.5357220690184737,0.17961639738909246,0.08987112415197909,-0.8838737045786904
1818,-0.8441287693700819,-0.053137158869561246,1.1323190362106854,-0.4843089691822828,-0.5090539440932782,1.4090795066049422,0.35415728289947224,-1.669030165712228
1831,-1.010944010375307,-0.0607663777216082,1.0439664224716116,-0.06525499731031252,-0.3217392039631899,0.19193806529526505,-0.10920961172479327,-0.7371439954114672
1832,-1.0104937226254749,-0.058130807650570104,1.0520853889785535,-0.06656711061338504,-0.3231624603473267,0.19296666896340267,-0.10971782082124605,-0.7437264576249245
1849,0.010077199518964965,1.923339188205289,1.500206229477946,-1.9909648688511887,-0.28210809811482396,0.048905526326588476,-0.9998148391206468,2.287845963512832
1857,-1.001985265655348,-0.008330131195230754,1.2054981282591661,-0.0913602780564062,-0.35005574293475494,0.21240275189688387,-0.11932073635827638,-0.8681060271814881
187,-0.7792683711943641,0.2742511214229193,-0.45240703916718483,0.8602349744653581,-0.624095240495016,0.6315238843909999,0.12225194895841694,0.24124256258247423
1870,0.16264509302561564,2.3763879701977415,4.501294283871403,-1.699037274260933,-0.9564004256271016,-0.19433612696250438,-0.3619782823099945,-2.271943739667121
19,1.896945283315569,-1.9629896162458937,0.06293147899386439,0.5528818395952382,-1.3495555691285595,-2.866648510459224,3.692518984450725,0.49022285259577564
1974,0.16264509302561564,2.3763879701977415,4.501294283871403,-1.699037274260933,-0.9564004256271016,-0.19433612696250438,-0.3619782823099945,-2.271943739667121
1979,-1.0221085116674844,-0.1261130931823634,0.8426635620412809,-0.03272226535590025,-0.2864507739632006,0.16643471330234924,-0.09660899996895222,-0.5739374504515233
1980,-1.0033353547746389,-0.01623231036258606,1.1811551867845187,-0.08742619391928222,-0.3457884206305136,0.20931870925763013,-0.117796982776924,-0.8483699570444503
1983,-0.2754924223389516,1.3019674063725248,3.548833775153207,-0.745646158594432,-0.5066145158329688,-0.28786624418938556,-0.3251417800769818,-1.3589057076520845
1984,-1.0061278874011865,-0.03257722628729051,1.1308040971247442,-0.07928891012702857,-0.3369618649666557,0.20293965652050067,-0.11464524151040613,-0.8075477483546526
1987,-1.0122091616965907,-0.06817140919082888,1.0211549620053855,-0.06156841716311559,-0.31774035057313316,0.18904804821106178,-0.1077817216476023,-0.7186495754105573
2,2.5917309878798696,5.355448117607198,8.515679026045843,-3.4578547672207973,-0.41231402635522396,-2.3390702758605446,0.6185188597121538,0.48961768658737986
20,13.072702346926688,-4.310147150643432,-2.134298229308197,-2.6794583891681607,1.5459719153908082,3.861578026848479,3.0824690396850656,1.087247914547466
2005,-1.009090390793838,-0.049916994646379664,1.0773883294725772,-0.07065634103460604,-0.32759807066358587,0.1961723352738336,-0.11130166582357122,-0.7642408481632839
