customer_id,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
58,0.027777849790186247,0.673563626782612,0.027795006144266454,0.027779037154478905,0.21530665743411892,0.027777822694337585
59,0.007582374633330593,0.6787647345967406,0.007583306104086131,0.007579881926262759,0.2909139273455845,0.007575775393995361
6,0.027787142021827957,0.027793526322309088,0.5224384300398067,0.02777787852606058,0.3664187487923888,0.027784274297606913
631,0.9239898565182824,0.015157434539921731,0.0151539453270545,0.015155043812577321,0.015377180991045536,0.01516653881111832
66,0.5211760416265634,0.020833352927622208,0.020833406351181104,0.020833388842195287,0.3954903639002724,0.02083344635216545
67,0.02777785748167637,0.2225459743079099,0.027777896469151533,0.027779218569422878,0.6663412174075523,0.027777835764287058
7,0.012820863280773176,0.012856200880962319,0.01310654980353494,0.012820594251579904,0.9355751677306379,0.0128206240525117
716,0.033333355292039984,0.03333333589978612,0.03333334488639301,0.033333348349156536,0.03333333549924248,0.833333280073382
75,0.03333338723299558,0.03333334016742024,0.033333362726794644,0.03333335697126022,0.03333334060545841,0.8333332122960709
79,0.03333338723299558,0.03333334016742024,0.033333362726794644,0.03333335697126022,0.03333334060545841,0.8333332122960709
8,0.012833026654154924,0.012820513506795153,0.012820515995600008,0.9358849143429595,0.012820513379662982,0.012820516120827461
84,0.02083351238032403,0.8955721903170664,0.020840512882206386,0.02083394196438506,0.02108641221604668,0.020833430239971473
841,0.02083335349658677,0.02083333820749414,0.020833344558744388,0.020833342194007707,0.02083335746097322,0.8958332640821938
843,0.023848423908844757,0.02417864272152012,0.18373937764665288,0.023813585236866823,0.7206103359246187,0.023809634561496817
89,0.008773119608426534,0.16974506156083108,0.5935395432548269,0.008772249481392411,0.21039691282186848,0.00877311327265448
96,0.033344297731218824,0.633207775034824,0.23330088388710618,0.03333591198132549,0.03346373799622586,0.03334739336929976
98,0.02777784678602563,0.8610243732209754,0.027812085052291276,0.027778839277700938,0.027829048277178876,0.027777807385827996
99,0.016666748910378306,0.791020682398268,0.01666673361723706,0.01666777170210535,0.14231133983401495,0.016666723537996492
993,0.9404761812371335,0.01190476245173928,0.011904764430986385,0.01190476492977428,0.011904762361374315,0.01190476458899226
g-136,0.004067164198524488,0.6573759907847457,0.004067049653559497,0.11952139566026583,0.21086654676774053,0.004101852935164024
g-139,0.01409686798267624,0.5287619913126512,0.013906250776283153,0.013891078846264227,0.29862830563972265,0.13071550544240254
g-142,0.011905997676394461,0.29082930704287585,0.011910472420460148,0.011905436741674155,0.6615440009380159,0.01190478518057952
g-143,0.0009526355880424029,0.0009537673987249156,0.0009524186032634473,0.000957603400320994,0.9952311931450466,0.0009523818646016524
g-148,0.03333800337763475,0.03334350371843536,0.43750919824830264,0.03333344174784759,0.033334020787367864,0.4291418321204118
g-152,0.027779418044492542,0.02777787548766448,0.8600342394967168,0.027777898307387753,0.027778453971253555,0.02885211469248499
g-153,0.0416667787384685,0.04246683309166064,0.041666873179234364,0.04166916023005864,0.7908635960555109,0.041666758705066864
g-161,0.027777889033598614,0.8610818646894615,0.027777835141105763,0.027777883735857843,0.027806684137124633,0.02777784326285158
g-174,0.00833425848420338,0.6964556766621111,0.008336648299858744,0.008339245452659896,0.2701977407176417,0.008336430383525216
g-176,0.03333348964109217,0.6281418218036182,0.033347097524281916,0.03333415609123238,0.23849761824204568,0.03334581669772957
g-180,0.033333474786347676,0.8332019572085341,0.03334368709706661,0.03333551847861657,0.03344296104534858,0.033342401384086555
g-1803,0.033366635770794836,0.6046766111392728,0.03335241395895514,0.033340860758547586,0.2619300146510333,0.03333346372139618
g-1804,0.023828300963753053,0.023813800645391212,0.023812223918635418,0.02381344326574212,0.8809226805331445,0.02380955067333372
g-182,0.01042000568637555,0.2683479238536696,0.10970131253639892,0.01041741697892985,0.47897952656647,0.12213381437815597
g-183,0.01851857302910985,0.9073354628205745,0.01853227151664243,0.01851952491193023,0.018575617963510704,0.018518549758232236
g-1848,0.007005961126108992,0.006983045449461535,0.0069445878050312815,0.0069448489477591975,0.9651603473656776,0.006961209305961437
g-1850,0.03333350546899738,0.8332881037123352,0.03334370005753701,0.03333381068803935,0.03335846881157441,0.03334241126151671
g-1859,0.020840157702384527,0.6149694089231267,0.020856012864529802,0.020881542945416293,0.30161936633484365,0.02083351122969898
g-1863,0.03335763923021332,0.03345617311904121,0.033336858194546556,0.033340468573159615,0.8331754549538889,0.03333340592915053
g-1864,0.033333350017152694,0.03333823925946209,0.033333355505912536,0.033333552528117864,0.8333281563520456,0.03333334633730921
g-1865,0.03333356206681209,0.15190611923939373,0.0333334636953166,0.03333382482725028,0.7147595612254345,0.03333346894579284
g-1868,0.02777794289165365,0.18712239071662456,0.027777874046833875,0.027779565960201796,0.7017643443934312,0.027777881991254944
g-187,0.033376449284822654,0.03360120182979254,0.8327876940280604,0.03355811746506707,0.03333669357035327,0.03333984382190404
g-1876,0.015155648096178791,0.4135973335839045,0.015154206168780548,0.20084836640298598,0.3400928638014571,0.01515158194669299
g-1877,0.033333635216016844,0.6278087097694429,0.03337237734291359,0.03333459958823965,0.033856396910335367,0.23829428117305157
g-1884,0.023809739669185575,0.024565851109301904,0.023809643430666366,0.023810844223168374,0.8801942654998997,0.02380965606777816
